0.189033320722353,-9,-9,-9,-9,-9,-9,-9,-9,0.419473766149809,-9,-9,-9,-9,-9,-9,-9,-9,0.866842514203676,-9,-9,-9,-9,-9,-9,-9,-9,0.096143865291328,-0.61443853998175,-9,-0.318742507273328,-9,-9,-9,-9,0,0,-9,7,0,1
-9,-9,-9,-9,1.53894182499221,-9,-9,-9,-9,-9,-9,-9,-9,-0.443369770192511,-9,-9,-9,-9,-9,-9,-9,-9,0.374726068070964,-9,-9,-9,-9,-9,-0.994177380142145,-9,-0.248799939429064,-0.256401722547279,-9,-9,-9,0,0,-9,10,0,1
-9,-1.53246225470665,-0.428058920793145,0.572886534246325,-0.339088876693199,-0.234597740781791,-9,-0.255718310493635,-1.12426366066686,-9,1.34754671600229,1.27886757738591,1.17319554673444,1.13957023578405,0.455278841737313,-9,1.12777232583941,0.8898355983215,-9,-0.840819785846756,-1.14184353734988,-1.31632045731773,-1.03049668719516,-1.03287591201072,-9,-1.16352254424974,-1.08844204528917,0.53785350857733,2.61334160138161,2.4794318046593,1.53473554059965,2.08681432303843,0.436574005082403,2.29284122392125,0.246268415338535,1,1,520,35,-9,-9
0.189033320722353,1.50221628915323,1.62191132373918,-1.24641529748187,0.599926474149507,-1.20231342150668,0.523032847192292,-0.255718310493635,-9,-0.010564524480809,-0.039159477217159,-0.829244660704965,0.428057834619323,0.34810023279577,-0.283616327639638,-0.971077965283973,-0.292385417810218,-9,0.647597258418243,-0.360123194128098,0.307205878768361,-0.569734839933177,-1.03049668719516,-1.28535669050222,0.74604191995302,-0.689184816378141,-9,-9,-9,-1.0198934370845,-9,-9,-9,-9,-9,0,1,-9,2,0,1
-1.76337052912645,-1.53246225470665,-1.45304404305931,-9,-9,-9,-9,-9,-9,0.2044546208345,1.34754671600229,1.27886757738591,-9,-9,-9,-9,-9,-9,-0.887119532079789,-0.600471489987427,-1.38335177336958,-9,-9,-9,-9,-9,-9,0.096143865291328,0.097571785318991,-0.081050079543484,-0.668455346494645,-9,-9,-9,-9,0,0,-9,10,0,1
-0.787168604202047,-0.52090274008669,-0.428058920793145,-0.336764381617774,-0.339088876693199,0.733117939943095,0.523032847192292,0.710328640260096,1.70525897523967,-0.010564524480809,0.654193619392564,-0.12654058134134,0.428057834619323,-0.443369770192511,0.455278841737313,-0.232394726734626,-1.00246428963503,-0.411093638990634,-0.448629020508923,-0.600471489987427,0.065697642748654,-0.818596712394695,-1.03049668719516,-0.5279143550277,-0.287385797958556,0.02232177542925,0.705693194198473,1.11207604484913,-0.756840605041898,-0.678495852524133,-0.843311766105304,-1.10848028457845,-0.351140312884946,-0.641497292373775,-0.653804296430765,1,1,132,22,0,1
0.189033320722353,-9,-9,-9,-9,-9,-9,-9,-9,-0.440602815111428,-9,-9,-9,-9,-9,-9,-9,-9,-0.667874276294356,-9,-9,-9,-9,-9,-9,-9,-9,-0.787275421280674,-0.851775315081997,-0.635821154454087,-9,-9,-9,-9,-9,0,0,-9,3,0,1
1.16523524564675,1.50221628915323,-9,-0.336764381617774,-0.339088876693199,-0.234597740781791,-1.3965516229155,-0.255718310493635,-1.12426366066686,0.2044546208345,-0.039159477217159,-9,0.428057834619323,0.34810023279577,1.19417401111426,-0.232394726734626,0.417693454014598,0.239370979665433,-0.448629020508923,-0.600471489987427,-9,-0.569734839933177,-0.187363034035485,-0.5279143550277,-0.804099656914344,-0.926353680313938,-0.864175140353216,-0.610591563966274,-0.851775315081997,-0.934544040944412,-0.668455346494645,-9,-0.863154619563723,-0.77095340338679,-0.473789754076905,1,1,-9,15,0,1
-9,-9,-9,-9,-9,-9,-9,0.710328640260096,-9,-9,-9,-9,-9,-9,-9,-9,1.12777232583941,-9,-9,-9,-9,-9,-9,-9,-9,0.496659503300844,-9,-9,-9,-9,-9,-9,-9,-9,0.066253872984675,1,1,-9,5,0,1
0.189033320722353,-1.53246225470665,0.596926201473017,1.48253745011042,1.53894182499221,0.733117939943095,1.48282508224619,1.67637559101383,-1.12426366066686,0.2044546208345,0.654193619392564,1.27886757738591,1.17319554673444,1.13957023578405,1.19417401111426,0.506288511814721,-0.292385417810218,0.239370979665433,1.96306879313084,-0.840819785846756,-0.658827065310464,-0.818596712394695,-0.749452136141933,-0.780395133519208,-0.804099656914344,0.259490639365047,-0.191374425545349,-9,-9,-9,-9,-9,-9,-9,-9,0,1,-9,0,0,1
-0.787168604202047,-0.52090274008669,-0.428058920793145,1.48253745011042,-1.27810422753591,-1.20231342150668,-1.3965516229155,-1.22176526124737,-1.12426366066686,-0.010564524480809,-0.732512573826882,-0.829244660704965,-0.317079877495796,-0.443369770192511,1.19417401111426,0.506288511814721,0.417693454014598,0.239370979665433,1.52457828155997,1.08196658102788,1.51474705886689,1.17229826729745,1.49890427228386,0.229527980446823,0.229328060997232,2.39401041478722,2.27556152875016,-0.566420599637674,1.52159243592047,-0.081050079543484,0.275769319402911,0.212241486569864,-0.390526028783314,0.99828011379109,-0.113760669369185,1,1,271,29,0,1
1.16523524564675,-9,-9,-9,-9,-9,-9,-9,-9,-0.225583669796118,-9,-9,-9,-9,-9,-9,-9,-9,1.08608776998911,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,1
-0.787168604202047,-0.52090274008669,-0.428058920793145,-0.336764381617774,0.599926474149507,-0.234597740781791,0.523032847192292,-0.255718310493635,-0.181089448698018,-0.010564524480809,0.654193619392564,0.576163498022285,1.17319554673444,0.34810023279577,0.455278841737313,-0.232394726734626,-0.292385417810218,0.239370979665433,-0.667874276294356,-0.840819785846756,-0.90033530133017,-0.569734839933177,-0.749452136141933,-0.780395133519208,-0.029028868480662,0.259490639365047,-0.415641330481304,1.73046954544953,-0.092297634761207,0.943142674137629,-0.038972235896274,-0.938064572172213,-0.548068892376783,-0.857257477395468,-0.617801387959993,1,1,216,27,1,1
-1.76337052912645,-0.52090274008669,-1.45304404305931,-1.24641529748187,-0.339088876693199,-1.20231342150668,-0.436759387861603,-1.22176526124737,-1.12426366066686,0.2044546208345,2.04089981261201,1.27886757738591,1.91833325884956,1.93104023877233,1.19417401111426,1.24497175036407,1.83785119766423,1.54030021697757,-1.32561004365066,-1.56186467342474,-1.38335177336958,-1.31632045731773,-1.31154123824838,-1.03287591201072,-1.06245658639224,-0.926353680313938,-1.08844204528917,1.68629858112093,0.429843270459336,6.53352812131371,9.82292983014487,3.79097144710077,4.45391702671588,3.54425029704706,2.58645746593872,1,1,1068,36,0,1
1.16523524564675,-9,-0.428058920793145,-9,-9,-9,-9,-9,-9,0.2044546208345,-9,1.27886757738591,-9,-9,-9,-9,-9,-9,-1.54485529943609,-9,-1.14184353734988,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,1
-9,1.50221628915323,-1.45304404305931,-1.24641529748187,-0.339088876693199,-1.20231342150668,0.523032847192292,-0.255718310493635,-0.181089448698018,-9,0.654193619392564,1.27886757738591,1.17319554673444,1.13957023578405,0.455278841737313,0.506288511814721,0.417693454014598,0.8898355983215,-9,1.56266317274653,0.065697642748654,-0.569734839933177,0.093681517017739,-0.275433576536192,-0.029028868480662,-0.452015952442344,-1.08844204528917,0.935392187534731,1.99626598612097,0.985817372207676,3.17838588493984,0.808696479991681,2.28770265230567,0.739367891765059,0.786312042400115,1,1,524,35,-9,-9
0.189033320722353,0.490656774533269,0.596926201473017,-1.24641529748187,-1.27810422753591,-1.20231342150668,-0.436759387861603,-0.255718310493635,-0.181089448698018,-0.440602815111428,-1.42586567043661,-0.12654058134134,-0.317079877495796,0.34810023279577,0.455278841737313,0.506288511814721,0.417693454014598,0.239370979665433,2.18231404891627,2.04335976446519,1.7562552948866,1.42116013975897,1.77994882333709,1.49193187290436,1.5211127083867,1.44533495904403,1.15422700407038,0.449511579920129,-0.377101764881503,-0.934544040944412,0.380683171169307,-0.895460644070654,-0.863154619563723,-0.986713588408483,-0.545795571018449,1,1,141,23,0,1
1.16523524564675,-9,-9,-9,-9,-9,-9,-9,-9,-0.655621960426737,-9,-9,-9,-9,-9,-9,-9,-9,1.30533302577454,-9,-9,-9,-9,-9,-9,-9,-9,-1.09647217158088,-9,-9,-9,-9,-9,-9,-9,0,0,-9,1,0,1
0.189033320722353,-9,-9,-9,-9,-9,-9,-9,-9,-0.010564524480809,-9,-9,-9,-9,-9,-9,-9,-9,-0.22938376472349,-9,-9,-9,-9,-9,-9,-9,-9,-1.00813024292367,-9,-9,-9,-9,-9,-9,-9,0,0,-9,1,0,1
-9,-0.52090274008669,-0.428058920793145,-0.336764381617774,-0.339088876693199,-9,-9,-9,-9,-9,-0.039159477217159,-0.12654058134134,-0.317079877495796,-0.443369770192511,-9,-9,-9,-9,-9,0.841618285168547,0.548714114788067,0.425712649912897,0.374726068070964,-9,-9,-9,-9,0.361169651262929,-0.899242670102047,-9,-9,-9,-9,-9,-9,0,0,-9,5,0,1
1.16523524564675,2.51377580377319,-9,-9,-9,-9,-9,-9,-9,-1.08566025105736,-3.50592496026577,-9,-9,-9,-9,-9,-9,-9,2.40155930470171,2.76440465204318,-9,-9,-9,-9,-9,-9,-9,-0.124710956351672,-9,-9,0.730396010390624,-9,-9,-9,-9,0,0,-9,7,1,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1.42127279514933,0.572245335519485,-0.038375381473438,-0.668455346494645,1.23473576100726,-0.351140312884946,-9,-9,0,0,-9,18,0,1
-0.787168604202047,-1.53246225470665,0.596926201473017,-9,-9,-9,-9,-9,-9,-0.225583669796118,-0.039159477217159,-0.12654058134134,-9,-9,-9,-9,-9,-9,1.74382353734541,0.12057339759056,-0.658827065310464,-9,-9,-9,-9,-9,-9,-0.787275421280674,-1.13657944520229,-0.977218739014458,-9,-9,-9,-9,-9,0,0,-9,6,0,1
-9,1.50221628915323,-9,-9,-9,-9,-9,-9,-9,-9,-0.039159477217159,-9,-9,-9,-9,-9,-9,-9,-9,0.360921693449889,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-0.963959278595075,-9,-9,-9,-9,-9,-0.943561551404145,-0.761813021843081,1,1,-9,5,0,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-0.787275421280674,-0.566971184961701,-0.72117055059418,-0.143886087662669,-0.256401722547279,-0.272368881088211,-0.77095340338679,-0.473789754076905,1,1,136,19,-9,-9
-9,-1.53246225470665,-9,-9,-9,-0.234597740781791,-9,-9,-9,-9,0.654193619392564,-9,-9,-9,-0.283616327639638,-9,-9,-9,-9,-1.56186467342474,-9,-9,-9,-1.03287591201072,-9,-9,-9,-1.00813024292367,-0.851775315081997,0.004299316596609,-9,-9,-9,-9,-9,0,0,-9,10,0,1
-1.76337052912645,-1.53246225470665,-9,-9,-9,-9,-9,-9,-9,-0.010564524480809,1.34754671600229,-9,-9,-9,-9,-9,-9,-9,-0.448629020508923,-1.32151637756541,-9,-9,-9,-9,-9,-9,-9,0.979563151863331,-0.61443853998175,-1.0198934370845,-9,-9,-9,-9,-9,0,0,-9,11,0,1
1.16523524564675,-9,-9,-9,-9,-9,-9,-9,-9,0.419473766149809,-9,-9,-9,-9,-9,-9,-9,-9,-0.887119532079789,-9,-9,-9,-9,-9,-9,-9,-9,-0.124710956351672,-1.08911209018224,-9,-9,-9,-9,-9,-9,0,0,-9,5,0,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.53785350857733,-0.756840605041898,-9,-9,-9,-9,-9,-9,0,0,-9,6,1,1
0.189033320722353,-9,1.62191132373918,-9,-9,-9,-0.436759387861603,-9,-0.181089448698018,-0.225583669796118,-9,-0.12654058134134,-9,-9,-9,-0.232394726734626,-9,-1.0615582576467,1.96306879313084,-9,1.27323882284719,-9,-9,-9,0.74604191995302,-9,0.929960099134429,-1.00813024292367,-0.851775315081997,-0.72117055059418,-0.493598926883986,-0.46942136305507,-0.666226040071886,-0.123672848321712,-9,0,1,-9,8,0,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-1.00813024292367,-9,-9,-0.318742507273328,-9,-0.272368881088211,-0.555193218365098,-9,0,0,-9,8,0,1
-0.787168604202047,-0.52090274008669,-0.428058920793145,-1.24641529748187,-9,-9,-9,-9,-9,0.419473766149809,0.654193619392564,0.576163498022285,1.91833325884956,-9,-9,-9,-9,-9,-1.32561004365066,-1.32151637756541,0.065697642748654,-1.31632045731773,-9,-9,-9,-9,-9,-0.168881920680272,1.33172301584027,-0.294423569893716,0.205826751558648,-9,-9,-9,-9,0,0,-9,15,0,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-0.787275421280674,-9,-9,-9,-9,-9,-9,-9,0,0,-9,1,0,1
-0.787168604202047,-0.52090274008669,-9,-9,-9,-9,-9,-9,-9,0.419473766149809,1.34754671600229,-9,-9,-9,-9,-9,-9,-9,-0.22938376472349,-0.119774898268769,-9,-9,-9,-9,-9,-9,-9,0.75870833022033,-9,-9,-9,-9,-9,-9,-9,0,0,-9,4,-9,-9
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-0.081050079543484,-0.668455346494645,-1.10848028457845,-0.744997471868621,-0.77095340338679,-0.905824655726169,1,1,-9,20,1,0
-0.787168604202047,0.490656774533269,-0.428058920793145,-0.336764381617774,-0.339088876693199,-9,-0.436759387861603,-1.22176526124737,-1.12426366066686,0.2044546208345,1.34754671600229,1.27886757738591,1.17319554673444,0.34810023279577,-9,0.506288511814721,0.417693454014598,0.8898355983215,-0.667874276294356,-0.600471489987427,-0.90033530133017,-1.06745858485621,-1.31154123824838,-9,-0.54574272743645,-0.689184816378141,-0.864175140353216,0.75870833022033,-0.187232344801306,1.62593784325837,-0.073943519818406,1.23473576100726,1.22428832304975,-0.555193218365098,0.030250964513903,1,1,328,41,0,1
-0.787168604202047,1.50221628915323,-1.45304404305931,-1.24641529748187,-9,-9,-9,1.67637559101383,-0.181089448698018,0.2044546208345,1.34754671600229,1.98157165674953,1.17319554673444,-9,-9,-9,1.12777232583941,0.8898355983215,-0.887119532079789,-0.360123194128098,-1.14184353734988,-0.818596712394695,-9,-9,-9,0.733828367236641,0.481426289262518,0.316998686934329,0.714647400579633,0.559070391507212,-0.283771223351196,-0.256401722547279,-0.666226040071886,-0.77095340338679,-0.653804296430765,1,1,199,27,0,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-0.654762528294874,-9,-9,-9,-9,-9,-9,-9,0,0,-9,2,0,1
-9,0.490656774533269,1.62191132373918,-9,-9,-9,-9,-9,-9,-9,-0.732512573826882,0.576163498022285,-9,-9,-9,-9,-9,-9,-9,0.841618285168547,-0.90033530133017,-9,-9,-9,-9,-9,-9,-0.787275421280674,-9,-9,-9,-9,-9,-9,-9,0,0,-9,2,0,1
-9,-9,0.596926201473017,-9,-9,-9,-9,-9,-9,-9,-9,-0.12654058134134,-9,-9,-9,-9,-9,-9,-9,-9,2.48078000294572,-9,-9,-9,-9,-9,-9,-9,0.239973850379139,-0.806519946734273,-9,-9,-9,-9,-9,0,0,-9,9,0,1
-9,-0.52090274008669,-0.428058920793145,-9,0.599926474149507,1.70083362066798,1.48282508224619,0.710328640260096,-9,-9,-0.039159477217159,0.576163498022285,-9,-0.443369770192511,-0.283616327639638,-0.232394726734626,-0.292385417810218,-9,-9,0.841618285168547,-0.658827065310464,-9,0.936815170177412,0.482008758938331,1.00439884943091,1.44533495904403,-9,-0.698933492623474,0.097571785318991,0.772443881857444,-0.843311766105304,-0.682441003562862,-0.272368881088211,0.307847521721673,-0.113760669369185,1,1,192,19,0,1
